UserID,Age,NumberOfPeople,BookingDay,BookingMonth,CheckInDay,CheckInMonth,NumberOfDaysFromBooking,NumberOfDaysOfStay,LocationOfHotel,TravellerLocation,HotelType,TravelType,Price
883,25,3,5,4,6,5,29,18,1,3,2,1,1673
712,44,4,5,12,1,12,10,1,6,7,3,1,1472
361,55,1,7,5,7,5,7,16,4,6,1,2,11902
267,65,1,1,10,2,11,8,13,3,3,2,2,5890
712,63,3,5,11,3,12,12,5,5,6,4,2,1275
361,56,3,1,4,4,4,10,21,2,4,3,2,11595
362,46,2,1,3,2,3,1,8,1,6,4,1,1713
552,59,4,5,12,1,12,3,7,7,3,3,2,697
362,49,2,1,3,1,4,21,4,6,3,1,1,1894
552,40,3,2,11,2,11,7,30,2,5,1,2,843
982,30,1,1,10,6,10,5,30,6,4,1,1,4260
361,49,1,6,8,3,9,4,27,2,1,3,1,11247
883,23,4,1,10,1,11,28,12,1,2,2,1,1561
712,33,3,6,7,7,7,8,18,2,4,1,1,1251
354,67,3,6,8,2,8,3,21,2,3,2,1,7494
361,60,1,5,5,2,5,4,13,4,7,1,1,11912
267,26,4,7,5,6,5,6,1,6,2,1,2,5679
354,35,1,1,9,6,10,26,7,1,1,4,2,7502
354,28,2,4,3,6,3,9,12,7,6,4,2,6812
982,22,4,1,11,2,11,1,28,3,7,1,2,3559
712,29,2,6,4,3,4,4,16,7,4,3,2,1380
354,58,1,6,5,7,6,15,15,5,7,1,1,6576
552,44,4,2,4,7,4,12,27,1,4,2,1,588
123,36,1,4,11,6,12,2,10,4,2,4,1,4671
883,59,4,3,5,4,5,8,29,5,4,2,2,1156
354,50,2,2,2,1,3,27,26,6,4,1,1,6123
712,52,1,3,4,3,5,21,8,2,2,3,1,1030
982,54,4,4,1,5,2,15,7,5,4,2,2,4846
123,58,1,1,10,7,10,13,24,4,4,2,1,5298
982,59,4,6,2,2,2,10,12,1,5,4,2,4141
354,63,1,1,1,3,1,2,1,7,5,4,2,6144
712,54,3,1,4,6,5,26,9,4,6,3,2,1419
123,40,1,1,2,6,3,12,24,3,4,1,2,5028
362,41,1,6,2,2,2,3,14,3,7,1,1,1977
552,22,3,6,7,1,7,9,22,4,7,1,1,789
543,31,4,4,9,6,10,30,3,1,7,1,1,2953
354,35,4,7,5,5,5,5,2,4,1,4,2,6661
354,52,1,6,11,1,12,30,26,7,2,3,1,7366
543,33,2,5,5,4,6,13,1,1,2,4,1,2892
361,59,1,2,11,3,12,8,6,5,5,4,1,11647
712,34,3,4,12,5,12,1,6,4,3,3,2,1274
712,23,4,4,6,7,6,3,7,5,6,4,2,1173
982,43,1,6,10,1,10,2,3,3,6,3,2,3062
267,48,2,1,11,5,12,11,15,3,3,2,2,5619
354,61,3,7,8,6,9,20,7,7,6,3,2,6770
362,58,2,6,12,2,1,17,11,6,1,2,1,2487
267,38,4,5,8,6,8,1,23,6,2,3,2,5190
354,20,1,1,7,5,7,4,14,5,4,2,2,7585
123,62,1,5,7,2,8,25,5,4,4,4,1,4645
712,66,4,4,7,5,7,22,27,3,1,1,1,1302
883,62,1,3,4,6,4,10,22,4,5,1,1,1363
354,58,3,6,7,2,7,24,10,4,5,4,2,7477
123,26,3,1,3,2,3,8,25,5,2,4,2,5235
123,43,2,3,11,4,12,22,2,7,2,1,1,4724
361,36,2,1,7,7,7,27,4,6,7,3,1,11567
543,33,4,6,12,7,1,29,22,5,2,4,1,2545
982,69,1,4,11,4,12,28,30,7,2,2,2,3758
883,46,3,3,1,3,2,28,23,7,1,2,2,1301
982,23,1,6,2,3,2,4,5,6,1,2,2,3278
362,48,1,4,11,4,12,28,28,2,6,3,1,2302
123,34,3,3,7,5,7,2,12,2,4,3,2,5026
123,56,2,3,9,2,9,20,28,6,4,4,1,4862
362,39,3,7,12,3,1,17,29,7,1,3,1,2192
712,51,3,3,11,3,11,21,25,5,1,2,1,1324
552,45,1,2,3,6,3,4,19,6,5,3,2,920
552,32,2,1,8,7,8,13,28,6,1,4,1,813
712,31,3,2,12,6,12,4,1,1,3,1,1,1241
361,34,3,4,10,1,10,25,10,5,6,3,1,11076
543,40,1,7,6,5,7,26,3,6,7,1,2,2033
361,37,1,7,3,3,4,17,4,2,5,3,1,11079
543,70,1,2,9,6,10,18,23,4,3,3,1,2918
361,41,2,3,3,6,3,10,10,3,2,3,1,11495
883,35,4,5,7,6,8,22,19,2,5,4,1,1252
552,28,1,6,6,1,6,9,5,5,5,2,1,517
883,57,2,2,11,7,12,19,23,5,6,4,1,1869
354,45,4,2,4,2,5,28,11,5,7,1,1,7864
354,52,1,7,7,2,8,30,29,5,3,2,2,7553
712,24,1,3,11,5,11,23,17,4,3,3,2,1281
883,30,4,4,4,5,5,15,5,6,4,3,1,1701
543,70,4,1,4,1,5,28,14,4,5,3,2,2060
123,53,2,3,6,7,7,25,18,6,4,1,2,5356
543,28,1,1,11,7,12,20,30,5,5,3,1,2308
552,57,1,4,12,6,1,9,29,5,3,3,2,626
883,26,2,4,10,4,10,7,21,1,1,2,1,1330
123,47,3,6,11,5,12,27,21,5,5,4,1,5339
552,26,1,5,3,5,4,21,16,1,2,3,1,973
267,55,4,6,4,1,5,9,2,6,3,4,2,5450
543,67,2,1,3,1,3,7,1,4,7,3,1,2958
267,28,3,1,2,1,3,28,27,3,7,3,1,5152
883,65,2,4,6,5,7,15,20,4,6,4,2,1667
362,64,1,6,6,6,7,28,11,6,1,4,2,2046
552,66,4,4,10,2,10,5,10,5,6,3,2,766
712,50,2,5,9,1,10,3,10,3,4,1,2,1408
361,40,2,4,1,7,1,17,21,5,7,4,2,11414
354,34,4,7,12,2,1,30,9,2,1,1,1,6681
883,64,2,1,8,7,9,27,7,4,3,1,2,1662
543,62,3,1,11,3,12,30,8,6,2,3,1,2091
362,36,4,4,2,3,3,13,21,6,6,1,2,2447
712,39,2,6,9,7,10,29,7,4,4,4,1,1030
712,60,4,4,12,6,1,9,24,3,5,1,1,1122
123,32,3,6,8,3,9,18,22,1,5,1,2,5145
123,41,1,2,6,6,6,4,13,3,4,4,2,5194
123,60,2,5,10,6,10,8,24,6,7,2,1,5106
982,70,3,4,7,6,7,9,30,1,1,2,1,3341
552,51,3,3,5,5,6,16,14,3,4,1,2,777
354,70,4,7,5,5,5,5,25,3,4,2,1,6689
267,43,4,1,8,5,9,11,6,4,7,3,2,5765
123,43,4,2,3,7,4,19,4,3,4,1,2,4711
123,69,2,7,8,2,8,2,29,3,1,3,1,4524
361,46,4,1,10,5,10,18,30,2,7,4,2,11545
123,30,1,2,10,6,11,11,25,1,2,3,1,4652
362,67,1,5,6,2,6,18,4,7,3,1,1,1928
267,65,1,1,3,2,4,8,24,7,7,2,1,5047
543,67,1,6,11,7,12,22,20,2,3,2,1,2523
362,39,2,4,7,2,7,5,27,7,7,4,2,1929
883,30,1,2,9,3,10,22,11,7,6,3,2,1559
543,33,4,2,2,2,2,14,29,1,7,3,1,2099
123,42,1,2,4,4,5,30,15,6,6,3,1,4885
361,53,2,6,8,2,8,10,7,1,4,3,2,11279
543,31,4,6,3,2,4,10,11,7,1,1,1,2668
354,54,3,2,6,5,6,17,5,3,6,1,1,7486
361,42,1,6,7,3,7,4,19,2,2,4,1,11424
362,49,3,4,12,7,1,17,30,5,1,1,2,1815
362,50,3,5,9,4,10,6,18,6,4,2,2,1898
362,67,4,7,7,3,7,24,3,2,5,3,1,2128
361,56,2,4,12,2,1,26,1,2,4,3,1,11268
543,28,2,6,3,6,4,21,18,6,5,1,2,2049
361,25,4,3,10,1,11,19,20,3,5,4,1,11012
362,28,2,3,12,4,12,8,30,4,3,4,1,2168
883,55,2,1,6,7,7,27,30,1,2,1,2,1637
552,61,3,7,4,7,5,28,28,7,6,1,1,780
354,25,1,6,10,3,10,4,20,1,4,2,2,6575
543,53,4,3,8,2,9,13,11,6,2,3,2,2219
552,25,4,5,8,3,9,19,13,5,5,2,1,623
362,50,4,7,5,1,5,22,30,4,5,1,1,2267
712,31,2,4,1,5,1,1,21,3,7,2,2,1140
362,21,1,2,12,5,12,17,29,7,6,3,2,2201
354,68,3,4,6,6,7,30,11,1,5,4,2,7205
354,48,3,3,12,3,1,7,7,5,1,1,2,7388
712,57,3,6,2,6,2,7,8,2,3,4,2,1235
543,65,3,6,2,2,2,3,1,3,6,4,2,2919
123,32,1,1,7,2,7,1,1,6,4,1,1,5287
354,26,2,7,6,4,6,4,15,3,2,1,1,7695
361,66,1,7,5,1,5,22,24,6,4,2,2,11249
552,38,2,1,11,3,12,16,30,2,7,3,2,845
552,46,2,3,7,3,7,14,23,1,3,2,1,810
552,27,2,3,2,3,3,28,9,3,3,3,1,886
712,24,1,6,9,2,10,17,11,7,2,3,1,1195
361,46,4,3,11,2,11,20,25,7,6,4,1,11949
123,50,3,1,6,5,6,18,15,1,6,1,1,4952
354,49,4,6,10,5,11,20,25,1,3,4,1,7660
123,28,1,2,3,7,4,19,8,7,6,4,2,4991
982,49,2,6,2,1,3,30,14,5,6,1,1,4877
354,40,4,1,4,7,5,13,23,2,7,2,1,6693
883,70,3,2,3,3,4,22,8,5,4,4,1,1840
712,36,1,6,1,3,1,11,15,5,6,2,1,1150
982,51,3,4,9,2,10,19,30,2,4,4,1,4446
982,55,1,5,5,6,6,22,19,4,4,2,2,4191
361,58,4,4,7,2,8,19,9,1,3,3,1,11044
354,44,4,1,9,5,9,4,20,5,3,3,1,6497
267,42,2,5,8,5,8,14,17,1,7,4,2,5321
362,47,4,1,7,4,7,3,4,6,5,3,2,1612
267,31,2,4,4,7,4,10,12,7,1,2,2,5235
883,32,2,6,11,4,12,19,18,5,6,4,1,1050
362,51,1,2,8,3,8,15,11,4,7,3,2,1866
354,32,4,4,4,3,4,27,19,5,7,1,1,6665
267,35,2,6,2,3,2,11,5,2,1,4,2,5026
543,52,3,2,9,3,9,8,11,2,5,3,1,2737
552,42,2,4,12,1,1,11,19,7,4,2,2,982
267,53,3,4,6,7,6,10,13,2,1,2,2,5445
552,41,2,4,10,4,10,7,6,5,7,1,1,569
552,61,2,2,6,2,7,21,6,6,7,4,1,948
712,60,4,3,5,3,6,14,18,6,5,3,2,1268
982,35,2,4,10,2,10,5,22,7,1,2,1,4236
552,24,3,2,6,7,7,12,2,3,7,3,1,948
552,41,1,5,4,3,5,26,17,2,5,4,2,953
552,66,4,3,1,2,2,20,7,7,4,3,1,541
123,24,3,2,6,7,6,19,10,5,1,4,2,4977
883,52,4,5,3,7,3,9,22,6,6,2,2,1066
712,27,2,6,2,2,3,24,28,1,2,2,1,1190
982,31,3,6,6,6,7,14,8,2,6,1,2,4448
883,55,4,5,12,5,1,21,20,5,2,4,2,1463
267,23,2,4,5,5,6,29,9,6,4,3,1,5687
543,40,4,4,11,5,11,8,20,6,2,3,2,2758
267,59,3,6,3,1,4,30,10,3,1,4,2,5060
362,39,2,2,2,1,2,20,22,5,4,4,2,1641
354,70,2,5,12,1,12,24,30,6,2,2,2,7672
123,43,4,5,9,5,10,14,12,5,7,1,2,5017
552,23,3,3,10,6,11,10,23,2,6,4,1,972
712,44,1,1,3,5,3,4,26,3,7,1,1,1034
123,26,4,1,4,2,5,29,13,5,7,1,1,5391
982,25,3,2,9,7,9,5,7,6,4,2,2,3780
267,36,4,7,1,2,1,2,10,5,7,2,2,5408
543,20,3,2,1,3,1,15,23,7,7,1,1,2561
123,45,1,7,3,6,4,27,5,3,2,4,2,5244
267,47,3,5,1,7,1,9,4,4,5,1,1,5104
267,65,4,7,7,6,8,27,4,3,7,3,1,5224
361,22,4,6,1,5,1,20,17,1,6,3,1,11301
883,33,3,4,7,3,7,13,2,7,5,1,1,1173
712,30,4,5,5,4,6,27,26,6,1,2,2,1336
267,57,4,6,10,7,11,22,11,4,1,2,2,5847
354,64,1,2,6,2,7,28,21,7,7,2,2,7080
267,38,1,1,7,3,7,2,28,2,1,2,2,5140
354,67,2,6,12,7,12,1,21,1,7,3,1,6837
883,69,3,3,4,4,5,29,6,7,2,4,2,1269
354,37,4,1,4,7,5,20,2,3,2,4,1,7007
712,36,2,6,3,5,3,13,27,6,7,2,2,1348
543,34,4,3,12,4,1,29,26,7,2,4,2,2802
543,27,4,6,4,1,5,16,23,3,3,3,2,2568
354,24,1,2,9,5,10,24,14,7,7,3,2,7389
712,55,1,6,5,3,6,18,8,5,6,2,2,1157
982,20,4,5,7,2,8,25,20,5,6,4,1,3745
543,67,4,7,1,6,2,27,12,3,1,4,2,2904
123,43,4,5,7,6,7,15,24,7,2,3,2,5254
543,26,3,7,6,7,7,28,13,1,7,2,1,2306
982,37,4,6,4,2,4,17,22,6,3,3,1,3817
267,37,3,7,4,5,5,26,13,4,3,4,2,5270
712,58,2,3,6,3,6,7,15,2,7,3,1,1045
362,67,1,7,10,3,11,24,14,3,7,4,2,1552
361,27,1,7,8,4,8,4,19,3,6,2,2,11839
712,23,3,6,4,3,5,25,6,5,2,1,1,1230
883,20,1,5,8,3,9,12,8,7,7,3,2,1106
543,57,4,6,8,2,9,24,8,5,7,2,2,2637
123,66,4,1,11,7,12,13,4,6,4,2,1,4581
712,62,3,1,7,2,8,22,14,2,3,2,2,1359
361,60,2,2,6,1,6,27,12,6,1,2,1,11207
883,54,4,1,4,1,4,7,29,7,6,1,1,1297
883,58,3,1,4,3,4,9,5,3,6,3,1,1802
354,29,4,5,11,2,12,25,23,6,3,4,1,6538
362,31,4,5,8,5,9,28,28,4,4,3,2,1935
361,52,1,4,6,3,6,27,2,3,3,1,2,11773
362,68,1,4,5,1,5,11,29,2,6,2,2,1672
361,32,3,6,12,6,1,21,25,3,1,1,1,11711
982,65,2,6,6,7,7,22,11,7,5,4,2,3899
123,42,2,3,11,3,11,21,24,3,5,2,2,5310
267,61,1,1,5,7,5,20,1,4,7,4,1,5697
267,31,4,1,9,5,9,4,26,7,3,3,1,5357
362,49,1,6,3,4,4,19,6,4,3,4,2,1824
354,38,1,6,12,5,12,20,25,6,4,2,2,7211
362,57,2,1,6,1,7,21,10,7,1,3,1,2114
552,27,1,6,8,1,9,9,18,4,4,4,1,535
354,38,2,7,12,1,12,1,17,6,6,2,1,6742
362,47,2,3,5,7,5,11,19,6,4,1,1,2088
543,67,2,4,2,3,3,27,14,3,5,3,2,2980
354,36,4,5,6,2,6,4,2,4,6,2,2,6311
354,70,1,3,8,1,9,19,13,3,4,4,2,7693
361,33,2,4,6,5,6,1,13,7,1,3,2,11977
361,59,4,4,7,6,8,23,28,2,2,1,2,11668
362,58,1,3,12,5,12,16,11,3,1,2,2,1664
362,43,4,5,9,1,10,24,9,3,7,1,1,2368
883,47,1,4,2,5,2,8,17,4,6,3,1,1569
123,37,3,3,8,2,8,27,7,7,2,4,1,5215
354,61,3,6,12,5,1,6,17,5,1,1,2,7503
362,31,3,3,11,2,11,20,27,7,3,3,2,1526
362,29,3,7,5,3,6,24,3,2,2,3,2,1865
361,61,3,1,10,1,11,21,12,7,2,2,2,11912
362,68,4,5,4,7,5,16,25,4,6,2,2,1900
883,48,4,2,6,1,7,13,5,4,6,3,2,1376
361,28,1,3,4,4,5,15,28,2,7,2,1,11499
123,38,4,6,8,5,9,20,18,1,5,2,1,4903
354,46,2,4,1,3,2,6,17,7,7,1,1,7842
543,43,2,1,9,7,9,6,20,3,6,1,1,2251
354,56,2,2,9,6,9,11,15,6,3,1,1,7594
354,64,4,7,5,2,5,16,15,6,1,1,1,7831
362,53,1,7,12,2,12,2,3,3,7,3,2,1901
543,52,1,4,2,1,2,25,9,1,7,1,2,2669
712,45,1,4,2,3,3,6,18,5,6,3,2,1458
123,53,3,4,4,5,5,29,25,4,3,2,2,4830
543,24,4,3,11,4,11,1,10,7,4,3,2,2680
267,40,2,2,3,7,4,26,20,7,6,4,2,5855
543,44,1,1,7,7,8,6,20,7,6,2,2,2599
883,45,3,1,9,4,10,3,28,3,3,4,2,1804
362,48,4,1,2,4,2,3,9,4,2,3,2,2136
712,24,3,2,9,4,10,30,22,6,5,1,1,1001
354,27,1,7,7,6,8,20,4,3,2,2,1,6656
354,53,3,5,1,7,1,2,21,6,2,1,1,7563
267,36,2,5,4,4,4,13,20,5,7,1,2,5937
883,35,3,1,6,4,6,3,25,2,2,3,2,1241
543,54,1,1,12,2,1,22,23,5,5,2,2,2851
123,21,2,3,11,3,12,21,3,5,1,4,1,5378
883,37,4,2,9,1,10,27,13,3,4,2,1,1402
267,50,4,4,8,5,9,29,26,5,2,2,1,5491
552,24,4,1,2,4,2,3,2,4,1,3,1,999
267,69,4,6,10,6,11,7,26,3,3,3,2,5284
361,35,3,6,8,5,8,6,29,4,5,4,2,11576
354,57,4,6,5,2,5,10,22,7,2,2,2,7390
982,33,4,2,7,4,7,16,3,4,1,2,1,4799
267,42,2,1,7,3,8,16,28,1,4,4,1,5887
123,67,4,4,8,7,9,17,29,7,6,2,1,4910
362,40,4,4,2,4,2,7,26,6,2,3,2,2280
712,29,2,1,7,1,7,7,5,1,1,4,1,1017
543,43,4,1,6,4,6,3,3,7,6,2,2,2817
354,24,2,7,4,3,4,3,12,2,1,1,1,7252
543,29,4,6,10,5,11,27,3,6,6,1,1,2982
982,44,3,2,8,6,9,25,14,1,2,2,1,4854
883,35,2,1,4,4,5,10,9,6,3,3,2,1427
883,51,2,3,5,2,6,27,27,7,1,3,2,1989
552,64,3,1,6,5,6,11,5,2,2,3,2,707
712,68,4,1,1,7,2,6,21,2,1,4,2,1353
354,49,1,5,9,5,10,21,14,6,7,4,1,7519
883,39,1,4,4,6,5,30,23,2,2,3,1,1120
354,32,1,3,5,2,5,13,17,3,7,4,1,6545
712,59,3,3,11,6,11,24,16,2,4,4,2,1005
362,47,1,7,11,1,12,22,9,6,3,3,2,1959
354,32,4,1,10,7,11,27,6,2,1,1,1,6265
712,29,3,1,12,2,12,1,29,1,3,2,1,1045
982,70,3,5,9,4,10,27,14,2,3,1,1,4324
543,38,4,4,7,6,8,9,29,2,1,1,2,2336
361,43,3,4,12,4,12,21,24,1,3,2,2,11494
712,67,1,6,7,2,7,3,26,7,4,2,1,1323
552,54,1,4,7,5,7,15,28,6,2,1,2,776
361,25,3,4,1,5,2,8,15,5,3,1,1,11976
982,57,3,2,10,7,10,19,8,4,2,4,1,3236
883,33,1,2,5,4,5,9,7,6,6,2,2,1566
123,38,4,6,6,1,6,2,27,2,2,2,2,5206
361,39,1,3,11,6,11,3,8,7,4,1,1,11953
543,49,3,6,12,4,1,19,17,7,7,4,2,2337
883,52,4,4,8,4,9,28,24,7,7,4,1,1983
712,62,3,5,9,1,9,10,4,3,4,3,1,1411
982,61,1,2,7,5,7,10,17,1,1,4,2,4622
354,34,1,5,2,3,2,12,4,6,4,2,2,7326
354,70,1,6,5,7,6,22,1,2,6,3,2,6214
123,58,4,1,7,4,8,24,28,1,1,3,2,5108
883,66,3,5,2,2,3,18,4,6,1,1,1,1120
552,61,3,5,12,4,1,27,19,7,7,2,1,892
123,23,1,3,2,4,2,8,15,2,5,3,2,5337
712,62,1,3,6,2,6,13,11,1,2,4,2,1318
712,32,3,2,9,6,9,25,15,1,6,4,1,1085
712,49,4,2,8,5,9,24,19,6,6,2,2,1164
361,49,2,3,10,5,10,9,8,5,3,3,1,11392
543,38,3,5,5,6,6,8,11,5,1,1,1,2820
361,28,3,7,4,3,5,24,27,6,7,3,2,11343
883,28,1,7,7,2,8,23,17,6,3,1,1,1600
883,29,3,7,8,7,8,21,24,7,3,1,2,1384
543,25,3,6,1,5,1,6,22,1,1,1,1,2150
123,58,3,4,8,7,9,24,28,4,1,1,2,4503
354,41,2,7,11,7,12,28,28,7,2,1,1,7753
123,24,1,4,6,5,7,15,23,5,3,3,1,4921
361,38,3,7,12,3,12,17,21,6,1,2,2,11950
712,60,1,5,1,7,1,9,20,4,5,3,1,1323
543,41,4,2,10,4,10,23,16,2,7,4,1,2482
354,49,3,6,1,3,1,4,15,3,6,4,2,6809
362,43,2,2,6,6,6,4,21,4,3,2,2,1939
267,53,1,1,7,1,8,7,16,7,6,2,2,5848
123,50,4,5,1,1,2,24,6,2,7,4,1,5125
267,28,3,2,4,2,4,21,6,7,4,3,2,5065
982,51,4,5,4,6,5,22,1,2,1,3,1,3538
361,21,2,7,2,5,3,19,15,2,7,4,2,11920
543,22,1,7,7,7,7,28,21,3,4,4,1,2334
883,63,2,6,2,2,2,17,10,6,6,3,1,1682
543,43,4,2,10,2,10,14,21,4,6,3,1,2187
123,31,3,7,3,2,3,9,9,1,1,2,2,5016
123,53,4,3,8,6,9,24,23,7,7,2,1,5041
982,43,3,7,10,1,11,29,13,5,2,2,1,3949
354,59,2,3,3,2,4,27,29,4,1,4,2,7546
712,46,1,2,4,3,5,29,9,4,5,4,1,1222
267,29,3,3,8,6,8,10,23,1,6,4,1,5166
362,58,3,1,10,5,11,25,3,2,6,4,2,1803
354,22,4,7,11,5,11,19,1,7,2,1,1,6870
552,23,4,3,10,7,11,25,16,2,1,4,2,741
883,53,1,7,1,7,1,7,9,5,4,1,2,1668
354,67,2,7,10,1,10,22,2,6,3,4,2,7171
123,58,1,3,12,2,12,27,3,5,7,2,2,4849
361,21,2,4,9,1,9,11,12,7,5,3,1,11064
361,20,2,1,11,4,11,17,6,7,4,4,1,11253
361,31,4,1,7,4,7,17,12,7,6,3,1,11676
361,36,2,1,2,3,2,16,23,6,6,2,2,11881
712,58,1,1,12,5,12,11,16,6,1,3,1,1110
362,23,3,7,12,6,1,20,18,3,3,4,1,1523
362,31,1,1,8,3,9,23,28,6,5,1,2,1805
552,34,4,7,5,5,6,19,30,3,7,2,2,879
123,52,2,7,5,6,5,6,23,5,7,1,2,5339
354,64,3,4,2,5,3,15,17,6,1,2,2,7917
552,45,4,4,12,3,12,13,29,7,4,1,1,971
712,67,3,7,8,4,9,18,30,2,7,1,2,1123
362,32,4,7,11,5,12,26,15,7,6,3,2,2364
361,32,1,4,4,5,5,29,20,7,4,2,1,11322
543,56,4,1,11,6,12,19,26,2,1,4,2,2230
712,25,1,3,2,6,3,23,28,6,4,2,1,1478
883,20,3,3,6,7,6,11,11,3,1,2,1,1666
883,41,1,3,8,4,8,8,3,2,1,2,2,1091
883,62,3,3,4,7,4,25,29,1,4,1,2,1629
123,37,1,3,11,7,11,11,14,6,7,4,1,5136
267,29,3,7,4,7,5,28,30,1,6,1,1,5491
361,57,3,6,7,6,7,28,4,7,7,3,2,11013
552,65,3,5,6,4,6,6,9,7,1,1,1,792
362,32,3,5,8,5,9,28,11,5,3,4,2,1799
267,56,3,3,5,3,6,14,23,6,7,3,2,5463
543,47,4,6,8,5,8,20,28,6,5,2,2,2145
883,51,2,5,2,1,2,10,2,4,6,4,1,1840
543,22,1,3,7,5,8,16,12,4,6,4,1,2745
354,65,1,6,5,5,6,27,4,5,2,4,2,6533
361,35,1,1,4,7,5,13,16,7,4,2,2,11498
552,70,4,5,11,4,12,27,5,2,2,3,2,521
982,26,1,3,4,7,5,25,15,1,2,2,1,3886
123,46,3,7,4,5,5,26,3,2,6,2,1,4683
361,48,3,6,11,6,12,21,10,5,4,4,1,11077
712,20,3,6,1,5,1,13,28,6,1,4,2,1381
362,42,4,4,7,3,7,13,8,3,7,2,2,1738
552,56,3,3,1,7,2,11,14,1,6,4,1,895
883,52,1,6,9,7,9,1,9,5,3,1,2,1136
552,24,2,2,10,4,11,30,17,1,4,3,2,595
362,55,3,2,12,1,1,13,7,4,6,3,1,1875
361,43,4,2,9,5,9,3,20,6,6,1,1,11514
354,51,4,3,3,5,3,9,9,1,7,4,2,7240
361,69,2,5,2,1,3,30,20,1,2,3,2,11739
552,59,1,3,12,1,12,12,16,4,2,1,1,944
712,32,4,2,4,2,4,7,9,2,3,1,2,1191
362,62,4,1,4,2,5,15,9,7,5,3,1,2141
267,70,3,2,11,5,12,10,27,5,3,3,2,5192
267,29,1,5,4,4,5,27,16,1,3,4,2,5561
123,53,3,7,5,2,6,9,10,2,7,3,2,5194
552,40,4,7,4,6,5,20,11,1,7,1,2,806
543,35,2,3,11,1,12,19,1,6,7,4,2,2335
362,62,1,6,8,5,9,27,2,7,6,2,1,1540
883,28,4,4,9,5,9,1,7,3,7,1,1,1248
712,38,1,2,2,3,3,15,16,7,3,1,1,1136
123,25,3,5,2,1,3,23,22,1,6,4,2,4729
123,41,1,5,1,6,1,15,1,3,3,3,1,5496
552,70,1,6,11,7,11,1,30,1,7,4,1,682
123,38,2,2,4,3,5,29,4,4,6,3,1,4760
362,45,2,6,9,5,9,20,14,6,1,2,2,1928
123,41,1,2,8,6,8,18,22,7,4,1,2,4954
543,67,1,5,1,4,2,20,28,3,7,2,2,2732
361,27,3,5,9,4,10,27,1,6,5,4,2,11321
362,38,1,1,12,2,12,1,15,5,6,2,1,1826
712,44,1,2,1,4,1,16,3,1,5,2,2,1485
982,28,1,7,11,3,12,24,7,5,5,2,2,4919
362,48,2,5,2,7,3,29,21,6,5,1,2,2126
712,30,1,1,11,2,12,15,16,6,1,2,2,1451
543,58,2,2,3,4,4,30,22,3,6,2,1,2336
362,57,2,4,11,6,12,23,21,3,2,4,2,2436
883,60,4,7,1,2,2,30,8,5,4,3,2,1244
267,39,2,5,9,5,9,28,27,2,5,2,2,5267
552,42,1,2,7,4,8,23,22,4,4,4,2,866
552,53,2,1,6,2,7,22,25,7,1,2,1,614
543,20,3,4,2,6,2,9,26,4,1,4,2,2566
354,46,1,4,10,7,11,24,2,5,5,2,2,7174
354,47,2,5,2,3,3,25,14,7,2,1,2,7020
543,48,2,3,8,3,9,28,18,3,2,1,1,2023
552,69,1,5,9,2,10,25,9,1,4,3,2,780
883,65,1,6,12,1,1,23,9,6,5,2,1,1983
123,46,3,3,8,4,9,22,5,7,7,2,2,4573
267,21,1,6,10,4,11,19,16,3,5,1,2,5214
362,43,2,5,4,1,4,10,16,6,2,2,2,1744
712,33,3,2,5,2,6,28,25,7,2,4,1,1007
543,34,2,7,9,4,10,11,28,2,1,1,2,2064
354,61,4,6,11,1,11,9,24,5,4,1,1,7683
123,60,2,3,4,4,4,22,14,2,6,1,2,4502
982,50,3,6,8,5,9,27,20,5,6,1,1,3601
712,57,2,4,1,2,2,19,10,1,1,4,1,1381
982,41,3,6,5,3,6,11,6,3,4,1,2,4278
362,66,2,1,4,7,4,6,26,6,3,4,1,2257
552,20,3,2,3,1,4,27,10,3,5,3,1,517
543,32,2,5,5,6,5,15,21,2,6,1,2,2429
267,22,4,7,12,3,1,10,23,6,1,4,2,5069
361,27,3,5,11,5,11,7,19,5,3,4,1,11440
712,49,2,2,10,1,11,27,16,5,2,3,2,1001
361,41,4,7,9,6,10,6,5,2,5,1,2,11548
552,63,3,7,11,5,12,19,7,7,5,1,1,664
123,67,4,6,4,6,4,7,27,4,2,1,2,4917
543,39,2,7,5,3,6,17,23,2,1,2,2,2947
712,64,4,1,6,3,7,16,11,1,2,1,2,1337
712,25,2,1,12,2,12,8,9,3,5,1,1,1221
267,26,4,7,8,2,8,2,23,7,3,3,1,5228
552,70,4,4,12,3,12,6,18,2,3,4,1,625
552,63,2,5,7,3,8,26,10,4,1,3,1,824
552,51,1,6,3,3,3,25,21,5,5,4,2,982
543,42,3,7,9,2,9,2,1,5,5,3,1,2397
712,40,4,7,8,4,9,11,21,7,5,1,1,1380
543,45,4,4,5,2,5,5,20,1,2,4,2,2831
712,46,3,7,2,2,3,22,21,7,4,1,1,1175
883,25,1,2,4,4,5,23,8,4,6,4,2,1453
354,64,3,3,10,5,11,23,13,1,1,4,1,6835
361,30,2,3,2,7,3,25,26,5,4,1,1,11162
982,66,1,6,1,3,1,18,22,2,3,3,1,4513
123,24,2,6,5,6,6,28,12,3,1,4,1,5394
361,54,4,6,5,6,6,14,4,2,7,1,1,11390
982,45,4,1,11,1,11,14,24,4,4,3,1,4816
354,63,2,1,4,5,5,25,8,1,1,1,1,6100
